Question,Answer,Latitude,Longitude,Altitude,Accuracy,Altitude Accuracy,Heading,Speed,Timestamp
1,D,52.221786959999996,6.89656998,null,28,null,null,null,Sat Aug 24 2013 11:48:42 GMT+0200 (CEST)
2,C,52.221786959999996,6.89656998,null,28,null,null,null,Sat Aug 24 2013 11:48:42 GMT+0200 (CEST)
3,B,52.221786959999996,6.89656998,null,28,null,null,null,Sat Aug 24 2013 11:48:42 GMT+0200 (CEST)
4,B,52.22234669,6.89561256,89.5,48,null,null,0,Sat Aug 24 2013 11:54:53 GMT+0200 (CEST)
5,D,52.22227114,6.89565169,84.30000305175781,45,null,null,0,Sat Aug 24 2013 11:58:18 GMT+0200 (CEST)
6,D,52.22225604,6.89564655,85.0999984741211,32,null,null,0,Sat Aug 24 2013 12:00:22 GMT+0200 (CEST)
7,D,52.22222983,6.89564118,86.19999694824219,50,null,null,0,Sat Aug 24 2013 12:03:34 GMT+0200 (CEST)
8,dienst uitvoering onderwijs,52.2222288,6.89564119,86.4000015258789,143,null,null,0,Sat Aug 24 2013 12:04:51 GMT+0200 (CEST)
9,C,52.22222886,6.89564076,86.4000015258789,142,null,null,0,Sat Aug 24 2013 12:05:03 GMT+0200 (CEST)
10,B,52.22007513,6.89433968,72.30000305175781,19,null,201.10000610351562,0.5,Sat Aug 24 2013 12:09:58 GMT+0200 (CEST)
11,1.00,52.21980514444445,6.896307877777777,null,45,null,null,null,Sat Aug 24 2013 12:20:22 GMT+0200 (CEST)
12,B,52.21980514444445,6.896307877777777,null,45,null,null,null,Sat Aug 24 2013 12:20:22 GMT+0200 (CEST)
13,rood,52.220831610000005,6.895386250000001,null,18,null,null,null,Sat Aug 24 2013 12:24:52 GMT+0200 (CEST)
